,income,age
5587,60000,23
5588,80000,60
5589,60000,89
5590,60000,33
5591,40000,31
5592,100000,75
5593,40000,27
5594,80000,43
5595,20000,90
5596,20000,44
5597,40000,36
5598,100000,76
5599,40000,34
5600,20000,77
5601,20000,23
5602,20000,74
5603,100000,67
5604,80000,71
5605,60000,41
5606,20000,37
5607,60000,87
5608,20000,36
5609,80000,60
5610,80000,41
5611,60000,30
5612,40000,46
5613,40000,52
5614,100000,71
5615,80000,22
5616,20000,19
5617,20000,83
5618,100000,70
5619,60000,41
5620,20000,63
5621,20000,35
5622,100000,35
5623,60000,64
5624,100000,31
5625,20000,81
5626,20000,62
5627,60000,33
5628,60000,80
5629,100000,19
5630,60000,21
5631,100000,39
5632,40000,60
5633,20000,86
5634,20000,54
5635,40000,85
5636,80000,28
5637,20000,23
5638,80000,26
5639,20000,78
5640,40000,76
5641,60000,51
5642,100000,70
5643,40000,78
5644,20000,58
5645,60000,39
5646,20000,37
5647,100000,21
5648,100000,85
5649,80000,26
5650,40000,83
5651,60000,38
5652,80000,65
5653,40000,88
5654,40000,71
5655,20000,77
5656,20000,67
5657,20000,62
5658,60000,72
5659,100000,72
5660,60000,68
5661,100000,75
5662,20000,52
5663,100000,65
5664,20000,39
5665,20000,79
5666,80000,72
5667,60000,21
5668,80000,90
5669,20000,51
5670,20000,47
5671,20000,40
5672,100000,76
5673,60000,74
5674,20000,18
5675,40000,49
5676,100000,53
5677,80000,37
5678,40000,80
5679,80000,80
5680,40000,36
5681,60000,80
5682,80000,59
5683,80000,55
5684,40000,63
5685,40000,27
5686,80000,60
5687,60000,34
5688,40000,29
5689,80000,22
5690,100000,70
5691,60000,36
5692,40000,22
5693,100000,44
5694,80000,31
5695,80000,38
5696,40000,30
5697,20000,58
5698,60000,84
5699,40000,83
5700,100000,27
5701,40000,33
5702,80000,62
5703,40000,25
5704,20000,41
5705,40000,77
5706,80000,78
5707,80000,39
5708,40000,27
5709,40000,75
5710,40000,29
5711,60000,39
5712,20000,46
5713,80000,49
5714,100000,80
5715,100000,37
5716,100000,46
5717,20000,30
5718,100000,42
5719,60000,33
5720,20000,76
5721,40000,34
5722,60000,85
5723,80000,31
5724,80000,57
5725,20000,37
5726,60000,79
5727,40000,82
5728,40000,22
5729,20000,23
5730,20000,50
5731,60000,19
5732,40000,67
5733,100000,56
5734,20000,77
5735,20000,60
5736,100000,50
5737,100000,49
5738,60000,26
5739,100000,25
5740,60000,23
5741,100000,24
5742,40000,90
5743,80000,76
5744,80000,67
5745,100000,36
5746,60000,22
5747,100000,88
5748,20000,61
5749,60000,68
5750,80000,46
5751,40000,69
5752,100000,23
5753,100000,44
5754,40000,37
5755,60000,21
5756,40000,89
5757,20000,90
5758,80000,50
5759,40000,40
5760,80000,32
5761,60000,51
5762,40000,25
5763,20000,80
5764,20000,29
5765,20000,63
5766,60000,54
5767,40000,88
5768,40000,59
5769,20000,68
5770,100000,78
5771,20000,52
5772,60000,65
5773,100000,71
5774,100000,51
5775,80000,38
5776,20000,81
5777,80000,29
5778,100000,21
5779,60000,38
5780,100000,49
5781,80000,34
5782,20000,84
5783,100000,48
5784,100000,86
5785,100000,27
5786,60000,69
5787,20000,59
5788,40000,90
5789,20000,27
5790,20000,84
5791,100000,19
5792,20000,33
5793,20000,27
5794,80000,71
5795,80000,90
5796,100000,22
5797,40000,52
5798,40000,36
5799,20000,38
5800,20000,51
5801,40000,86
5802,100000,62
5803,80000,56
5804,60000,67
5805,60000,21
5806,100000,32
5807,40000,73
5808,40000,71
5809,40000,54
5810,100000,27
5811,100000,28
5812,100000,23
5813,40000,50
5814,40000,84
5815,100000,69
5816,20000,65
5817,100000,56
5818,20000,55
5819,20000,43
5820,20000,88
5821,100000,49
5822,20000,32
5823,100000,52
5824,100000,19
5825,80000,59
5826,80000,42
5827,100000,85
5828,100000,71
5829,100000,69
5830,100000,33
5831,20000,35
5832,80000,60
5833,60000,48
5834,40000,48
5835,20000,23
5836,20000,24
5837,100000,82
5838,100000,60
5839,20000,66
5840,20000,44
5841,80000,80
5842,40000,78
5843,80000,30
5844,80000,73
5845,80000,82
5846,40000,22
5847,20000,83
5848,20000,34
5849,60000,25
5850,100000,48
5851,20000,64
5852,60000,63
5853,80000,80
5854,100000,75
5855,80000,54
5856,40000,43
5857,100000,21
5858,100000,26
5859,20000,25
5860,20000,51
5861,40000,34
5862,60000,63
5863,40000,78
5864,20000,42
5865,100000,54
5866,60000,53
5867,80000,55
5868,60000,57
5869,100000,68
5870,100000,27
5871,80000,61
5872,80000,83
5873,100000,85
5874,40000,47
5875,80000,23
5876,20000,26
5877,100000,26
5878,100000,76
5879,40000,32
5880,100000,32
5881,60000,82
5882,60000,72
5883,80000,43
5884,100000,26
5885,60000,33
5886,40000,73
5887,100000,54
5888,80000,40
5889,20000,18
5890,40000,53
5891,60000,38
5892,100000,51
5893,20000,84
5894,60000,75
5895,80000,65
5896,60000,81
5897,20000,34
5898,80000,77
5899,40000,53
5900,60000,46
5901,40000,63
5902,100000,90
5903,80000,51
5904,40000,46
5905,60000,68
5906,60000,25
5907,80000,41
5908,80000,34
5909,60000,64
5910,20000,65
5911,60000,82
5912,100000,59
5913,100000,89
5914,80000,86
5915,20000,86
5916,100000,18
5917,40000,36
5918,100000,81
5919,40000,33
5920,60000,54
5921,60000,86
5922,80000,69
5923,80000,73
5924,100000,36
5925,40000,74
5926,60000,44
5927,100000,77
5928,80000,56
5929,40000,61
5930,60000,89
5931,20000,75
5932,20000,41
5933,20000,64
5934,60000,83
5935,80000,88
5936,100000,77
5937,20000,67
5938,60000,31
5939,20000,24
5940,20000,77
5941,100000,86
5942,80000,28
5943,100000,34
5944,100000,57
5945,80000,55
5946,40000,43
5947,100000,71
5948,60000,89
5949,40000,42
5950,80000,34
5951,80000,61
5952,20000,38
5953,60000,57
5954,40000,54
5955,60000,50
5956,20000,71
5957,40000,28
5958,100000,48
5959,80000,53
5960,20000,87
5961,60000,28
5962,100000,22
5963,80000,29
5964,80000,46
5965,40000,29
5966,100000,65
5967,40000,29
5968,80000,46
5969,60000,38
5970,20000,56
5971,20000,63
5972,100000,72
5973,40000,77
5974,80000,62
5975,100000,71
5976,100000,42
5977,20000,46
5978,40000,20
5979,60000,74
5980,100000,57
5981,20000,85
5982,80000,45
5983,100000,42
5984,60000,33
5985,100000,36
5986,100000,87
5987,60000,24
5988,80000,29
5989,20000,79
5990,40000,80
5991,20000,30
5992,100000,83
5993,100000,35
5994,40000,34
5995,100000,45
5996,20000,70
5997,40000,41
5998,60000,80
5999,60000,30
6000,40000,70
6001,20000,29
6002,80000,71
6003,100000,41
6004,20000,85
6005,100000,36
6006,100000,31
6007,20000,20
6008,100000,63
6009,100000,74
6010,100000,87
6011,40000,46
6012,20000,78
6013,20000,74
6014,80000,41
6015,60000,22
6016,60000,75
6017,100000,71
6018,80000,74
6019,80000,25
6020,100000,90
6021,100000,78
6022,80000,75
6023,80000,70
6024,20000,78
6025,40000,50
6026,100000,56
6027,20000,69
6028,60000,21
6029,100000,76
6030,40000,86
6031,40000,24
6032,80000,86
6033,60000,40
6034,80000,37
6035,40000,60
6036,100000,29
6037,100000,45
6038,40000,54
6039,80000,51
6040,100000,35
6041,100000,25
6042,40000,62
6043,40000,56
6044,40000,46
6045,20000,58
6046,100000,33
6047,100000,85
6048,40000,66
6049,20000,33
6050,20000,51
6051,40000,49
6052,40000,66
6053,80000,44
6054,60000,41
6055,20000,89
6056,20000,67
6057,20000,81
6058,80000,59
6059,20000,25
6060,40000,89
6061,20000,25
6062,80000,72
6063,100000,30
6064,100000,87
6065,40000,45
6066,20000,69
6067,40000,77
6068,20000,47
6069,60000,85
6070,20000,84
6071,60000,34
6072,80000,39
6073,80000,52
6074,100000,83
6075,80000,72
6076,80000,78
6077,80000,41
6078,20000,33
6079,40000,65
6080,80000,77
6081,40000,68
6082,80000,88
6083,60000,43
6084,60000,79
6085,20000,63
6086,80000,21
6087,100000,45
6088,40000,56
6089,20000,41
6090,20000,52
6091,100000,59
6092,80000,77
6093,60000,60
6094,20000,60
6095,40000,52
6096,40000,69
6097,60000,30
6098,40000,50
6099,60000,78
6100,100000,42
6101,100000,51
6102,40000,53
6103,100000,76
6104,20000,41
6105,60000,37
6106,20000,23
6107,80000,66
6108,20000,69
6109,80000,52
6110,80000,38
6111,40000,89
6112,100000,28
6113,100000,36
6114,80000,33
6115,80000,67
6116,100000,29
6117,60000,44
6118,60000,68
6119,20000,63
6120,100000,42
6121,20000,81
6122,100000,65
6123,60000,48
6124,100000,29
6125,20000,41
6126,20000,90
6127,100000,33
6128,20000,84
6129,40000,88
6130,80000,65
6131,20000,36
6132,20000,56
6133,80000,89
6134,60000,57
6135,100000,72
6136,80000,32
6137,20000,32
6138,20000,28
6139,20000,45
6140,100000,55
6141,100000,64
6142,20000,24
6143,60000,33
6144,100000,35
6145,100000,60
6146,20000,23
6147,20000,78
6148,100000,54
6149,20000,62
6150,100000,46
6151,80000,46
6152,20000,69
6153,60000,35
6154,80000,77
6155,100000,61
6156,80000,41
6157,40000,24
6158,80000,33
6159,20000,23
6160,20000,69
6161,20000,78
6162,100000,65
6163,40000,27
6164,40000,48
6165,100000,48
6166,80000,41
6167,40000,55
6168,80000,80
6169,60000,50
6170,60000,83
6171,60000,70
6172,60000,74
6173,100000,39
6174,60000,48
6175,20000,63
6176,40000,32
6177,20000,26
6178,40000,49
6179,80000,85
6180,40000,50
6181,60000,80
6182,100000,84
6183,40000,57
6184,20000,37
6185,80000,34
6186,40000,60
6187,80000,54
6188,80000,21
6189,60000,47
6190,20000,54
6191,60000,43
6192,100000,58
6193,80000,35
6194,80000,55
6195,20000,22
6196,100000,42
6197,60000,70
6198,60000,88
6199,100000,75
6200,80000,36
6201,20000,75
6202,100000,68
6203,60000,25
6204,60000,78
6205,60000,30
6206,100000,73
6207,60000,18
6208,60000,37
6209,20000,30
6210,80000,35
6211,20000,79
6212,40000,79
6213,40000,85
6214,100000,65
6215,80000,52
6216,80000,76
6217,40000,90
6218,20000,62
6219,20000,51
6220,20000,47
6221,80000,56
6222,80000,31
6223,100000,38
6224,40000,29
6225,80000,39
6226,40000,45
6227,40000,51
6228,80000,41
6229,100000,71
6230,80000,38
6231,60000,73
6232,40000,71
6233,80000,31
6234,20000,31
6235,40000,65
6236,20000,76
6237,60000,28
6238,80000,21
6239,40000,87
6240,80000,71
6241,100000,38
6242,40000,70
6243,40000,22
6244,40000,69
6245,80000,28
6246,80000,48
6247,40000,78
6248,100000,68
6249,100000,40
6250,40000,89
6251,100000,39
6252,100000,88
6253,40000,58
6254,40000,61
6255,20000,78
6256,100000,47
6257,60000,61
6258,40000,39
6259,20000,23
6260,20000,59
6261,60000,72
6262,60000,73
6263,60000,29
6264,80000,89
6265,100000,27
6266,80000,19
6267,60000,37
6268,100000,26
6269,100000,30
6270,40000,58
6271,80000,28
6272,100000,75
6273,60000,82
6274,20000,39
6275,60000,41
6276,60000,45
6277,80000,88
6278,20000,26
6279,80000,27
6280,60000,59
6281,80000,18
6282,40000,78
6283,40000,45
6284,40000,51
6285,40000,86
6286,20000,90
6287,100000,79
6288,60000,77
6289,100000,26
6290,80000,55
6291,60000,49
6292,80000,19
6293,20000,56
6294,100000,51
6295,60000,71
6296,100000,66
6297,80000,39
6298,100000,26
6299,80000,84
6300,100000,52
6301,20000,52
6302,100000,23
6303,60000,43
6304,20000,26
6305,100000,83
6306,40000,26
6307,60000,57
6308,60000,79
6309,80000,81
6310,60000,75
6311,80000,51
6312,60000,70
6313,20000,67
6314,40000,65
6315,60000,67
6316,100000,61
6317,60000,46
6318,80000,88
6319,60000,90
6320,40000,70
6321,40000,45
6322,20000,36
6323,40000,60
6324,100000,73
6325,80000,41
6326,80000,22
6327,100000,87
6328,100000,59
6329,20000,38
6330,20000,82
6331,60000,20
6332,60000,84
6333,40000,25
6334,40000,27
6335,40000,68
6336,60000,85
6337,20000,68
6338,40000,48
6339,40000,47
6340,40000,64
6341,100000,32
6342,100000,46
6343,80000,63
6344,80000,47
6345,60000,23
6346,20000,24
6347,80000,55
6348,20000,69
6349,60000,42
6350,80000,68
6351,40000,27
6352,80000,57
6353,60000,85
6354,60000,65
6355,60000,74
6356,60000,36
6357,80000,40
6358,40000,31
6359,80000,29
6360,20000,35
6361,80000,48
6362,20000,59
6363,60000,90
6364,80000,53
6365,80000,72
6366,40000,27
6367,100000,73
6368,20000,78
6369,20000,79
6370,20000,79
6371,100000,37
6372,100000,78
6373,40000,24
6374,100000,67
6375,60000,45
6376,100000,86
6377,20000,82
6378,20000,21
6379,20000,71
6380,60000,78
6381,80000,48
6382,40000,69
6383,40000,72
6384,80000,42
6385,20000,18
6386,40000,68
6387,40000,56
6388,80000,65
6389,20000,42
6390,100000,70
6391,20000,24
6392,100000,55
6393,20000,63
6394,20000,35
6395,80000,82
6396,80000,71
6397,20000,88
6398,100000,36
6399,100000,30
6400,60000,38
6401,20000,73
6402,60000,18
6403,100000,54
6404,80000,52
6405,20000,42
6406,60000,36
6407,60000,53
6408,20000,24
6409,20000,25
6410,20000,70
6411,20000,31
6412,20000,77
6413,80000,69
6414,20000,47
6415,60000,82
6416,60000,51
6417,100000,30
6418,60000,68
6419,20000,70
6420,20000,68
6421,20000,74
6422,80000,60
6423,40000,90
6424,20000,78
6425,40000,39
6426,80000,30
6427,40000,48
6428,60000,64
6429,40000,53
6430,40000,63
6431,40000,84
6432,100000,35
6433,20000,47
6434,100000,75
6435,40000,68
6436,100000,22
6437,40000,89
6438,20000,66
6439,20000,85
6440,100000,74
6441,100000,66
6442,100000,19
6443,60000,89
6444,40000,53
6445,20000,46
6446,100000,46
6447,60000,28
6448,20000,63
6449,100000,18
6450,80000,53
6451,100000,89
6452,100000,64
6453,80000,26
6454,100000,19
6455,60000,76
6456,100000,84
6457,60000,78
6458,60000,36
6459,80000,50
6460,100000,86
6461,100000,89
6462,20000,70
6463,100000,42
6464,40000,35
6465,80000,30
6466,100000,24
6467,80000,47
6468,20000,86
6469,40000,55
6470,40000,72
6471,80000,43
6472,40000,30
6473,60000,81
6474,20000,64
6475,40000,71
6476,80000,87
6477,40000,31
6478,80000,46
6479,40000,86
6480,40000,65
6481,80000,18
6482,60000,85
6483,20000,46
6484,20000,65
6485,20000,65
6486,20000,64
6487,100000,90
6488,80000,72
6489,20000,21
6490,40000,70
6491,40000,52
6492,20000,58
6493,40000,24
6494,40000,74
6495,60000,83
6496,20000,30
6497,60000,24
6498,80000,82
6499,80000,60
6500,40000,45
6501,20000,63
6502,40000,33
6503,40000,43
6504,100000,86
6505,20000,43
6506,100000,44
6507,80000,19
6508,60000,75
6509,80000,47
6510,100000,36
6511,40000,68
6512,100000,67
6513,100000,32
6514,20000,32
6515,20000,36
6516,80000,60
6517,20000,87
6518,100000,65
6519,60000,54
6520,20000,67
6521,40000,51
6522,40000,62
6523,40000,64
6524,100000,74
6525,80000,35
6526,80000,18
6527,100000,70
6528,20000,20
6529,100000,37
6530,100000,83
6531,20000,36
6532,80000,56
6533,40000,66
6534,20000,81
6535,100000,33
6536,80000,60
6537,80000,71
6538,80000,51
6539,80000,81
6540,60000,21
6541,60000,78
6542,60000,74
6543,100000,42
6544,100000,90
6545,60000,77
6546,100000,49
6547,100000,34
6548,100000,81
6549,60000,29
6550,100000,23
6551,40000,83
6552,100000,58
6553,100000,88
6554,40000,40
6555,20000,75
6556,80000,74
6557,20000,86
6558,20000,64
6559,80000,68
6560,100000,29
6561,60000,52
6562,20000,30
6563,40000,19
6564,100000,35
6565,20000,64
6566,80000,54
6567,60000,36
6568,20000,86
6569,20000,52
6570,100000,20
6571,80000,72
6572,20000,38
6573,100000,50
6574,20000,45
6575,80000,51
6576,60000,68
6577,100000,64
6578,20000,67
6579,20000,55
6580,60000,41
6581,60000,43
6582,80000,23
6583,80000,54
6584,60000,55
6585,80000,27
6586,60000,66
6587,40000,67
6588,60000,62
6589,80000,85
6590,20000,63
6591,20000,57
6592,60000,78
6593,20000,71
6594,100000,53
6595,60000,73
6596,20000,44
6597,60000,22
6598,100000,54
6599,80000,49
6600,20000,75
6601,100000,30
6602,100000,67
6603,20000,31
6604,100000,25
6605,40000,43
6606,40000,81
6607,60000,34
6608,40000,31
6609,100000,43
6610,80000,80
6611,60000,90
6612,100000,56
6613,80000,34
6614,20000,75
6615,60000,72
6616,40000,39
6617,100000,22
6618,60000,76
6619,40000,25
6620,60000,51
6621,40000,65
6622,20000,69
6623,20000,82
6624,20000,36
6625,60000,73
6626,40000,79
6627,100000,50
6628,80000,58
6629,80000,82
6630,40000,72
6631,100000,49
6632,80000,88
6633,20000,87
6634,60000,20
6635,80000,76
6636,100000,56
6637,100000,35
6638,20000,68
6639,60000,33
6640,80000,39
6641,60000,61
6642,100000,59
6643,40000,73
6644,80000,53
6645,40000,60
6646,80000,24
6647,40000,61
6648,80000,30
6649,80000,34
6650,80000,89
6651,60000,79
6652,20000,27
6653,80000,90
6654,40000,22
6655,20000,90
6656,20000,20
6657,100000,48
6658,100000,21
6659,20000,71
6660,40000,45
6661,100000,84
6662,20000,68
6663,40000,31
6664,80000,34
6665,100000,27
6666,20000,90
6667,100000,19
6668,20000,60
6669,20000,47
6670,20000,56
6671,60000,72
6672,100000,18
6673,40000,76
6674,100000,41
6675,100000,26
6676,100000,49
6677,20000,41
6678,80000,20
6679,60000,58
6680,100000,88
6681,100000,75
6682,80000,27
6683,80000,52
6684,100000,85
6685,100000,66
6686,80000,30
6687,80000,54
6688,100000,72
6689,40000,86
6690,60000,37
6691,40000,51
6692,60000,83
6693,100000,58
6694,60000,26
6695,80000,88
6696,20000,20
6697,60000,57
6698,80000,76
6699,80000,56
6700,40000,85
6701,20000,23
6702,100000,25
6703,100000,23
6704,20000,52
6705,100000,39
6706,20000,43
6707,20000,47
6708,20000,34
6709,40000,37
6710,20000,64
6711,40000,36
6712,60000,50
6713,40000,35
6714,60000,51
6715,100000,59
6716,40000,73
6717,80000,30
6718,60000,71
6719,60000,49
6720,80000,24
6721,100000,21
6722,20000,57
6723,80000,35
6724,40000,64
6725,100000,88
6726,40000,83
6727,60000,25
6728,60000,72
6729,80000,72
6730,40000,28
6731,100000,86
6732,80000,73
6733,20000,67
6734,40000,40
6735,60000,69
6736,20000,55
6737,40000,59
6738,40000,41
6739,40000,35
6740,80000,29
6741,60000,28
6742,20000,37
6743,20000,89
6744,40000,20
6745,60000,85
6746,100000,21
6747,20000,68
6748,100000,60
6749,40000,23
6750,80000,23
6751,80000,31
6752,100000,73
6753,20000,29
6754,100000,59
6755,80000,49
6756,20000,49
6757,60000,52
6758,100000,31
6759,20000,70
6760,80000,36
6761,40000,44
6762,20000,57
6763,80000,35
6764,60000,79
6765,60000,46
6766,20000,31
6767,80000,27
6768,80000,63
6769,40000,75
6770,40000,59
6771,80000,73
6772,40000,35
6773,20000,56
6774,60000,84
6775,40000,63
6776,100000,50
6777,60000,18
6778,40000,58
6779,20000,28
6780,60000,56
6781,40000,34
6782,80000,46
6783,40000,52
6784,100000,28
6785,80000,27
6786,80000,77
6787,40000,49
6788,20000,62
6789,80000,25
6790,60000,75
6791,100000,42
6792,20000,35
6793,20000,43
6794,40000,31
6795,60000,28
6796,60000,87
6797,60000,44
6798,100000,35
6799,80000,29
6800,60000,51
6801,40000,53
6802,80000,79
6803,80000,53
6804,40000,83
6805,100000,48
6806,40000,40
6807,80000,59
6808,80000,42
6809,80000,18
6810,20000,53
6811,40000,53
6812,100000,25
6813,100000,40
6814,20000,63
6815,80000,48
6816,60000,77
6817,40000,26
6818,40000,90
6819,20000,35
6820,40000,89
6821,40000,58
6822,20000,77
6823,60000,32
6824,80000,42
6825,60000,72
6826,100000,69
6827,20000,53
6828,20000,86
6829,20000,20
6830,20000,24
6831,60000,90
6832,80000,79
6833,60000,28
6834,20000,46
6835,60000,87
6836,60000,36
6837,60000,76
6838,100000,61
6839,20000,63
6840,80000,68
6841,80000,66
6842,80000,45
6843,60000,37
6844,20000,26
6845,80000,64
6846,40000,88
6847,100000,72
6848,80000,55
6849,100000,28
6850,60000,38
6851,80000,36
6852,20000,24
6853,100000,78
6854,40000,87
6855,80000,33
6856,40000,45
6857,40000,56
6858,40000,83
6859,60000,69
6860,100000,65
6861,40000,45
6862,80000,61
6863,80000,69
6864,100000,50
6865,100000,88
6866,100000,18
6867,20000,24
6868,100000,66
6869,60000,59
6870,80000,47
6871,100000,60
6872,60000,18
6873,60000,77
6874,60000,84
6875,40000,60
6876,100000,76
6877,20000,31
6878,60000,18
6879,60000,50
6880,20000,79
6881,20000,38
6882,100000,32
6883,80000,26
6884,60000,59
6885,40000,35
6886,40000,18
6887,80000,33
6888,40000,60
6889,80000,90
6890,60000,83
6891,80000,87
6892,20000,86
6893,100000,21
6894,40000,29
6895,60000,79
6896,100000,32
6897,100000,45
6898,40000,25
6899,100000,90
6900,80000,56
6901,60000,53
6902,20000,35
6903,40000,31
6904,60000,66
6905,100000,66
6906,60000,33
6907,80000,59
6908,20000,32
6909,40000,90
6910,60000,76
6911,100000,65
6912,40000,61
6913,60000,21
6914,80000,37
6915,60000,22
6916,40000,32
6917,40000,56
6918,40000,53
6919,80000,49
6920,100000,72
6921,40000,90
6922,80000,38
6923,80000,90
6924,40000,22
6925,20000,69
6926,100000,60
6927,40000,36
6928,60000,64
6929,40000,88
6930,20000,80
6931,20000,78
6932,60000,30
6933,60000,70
6934,40000,90
6935,80000,53
6936,60000,87
6937,40000,23
6938,80000,75
6939,40000,24
6940,20000,82
6941,80000,47
6942,100000,52
6943,100000,81
6944,20000,68
6945,60000,60
6946,40000,36
6947,80000,73
6948,80000,25
6949,20000,73
6950,60000,66
6951,20000,32
6952,80000,30
6953,40000,90
6954,100000,79
6955,60000,83
6956,60000,68
6957,40000,58
6958,100000,64
6959,20000,88
6960,20000,39
6961,40000,61
6962,60000,46
6963,60000,79
6964,80000,51
6965,20000,40
6966,20000,82
6967,100000,46
6968,20000,65
6969,60000,33
6970,40000,82
6971,60000,86
6972,40000,31
6973,80000,24
6974,80000,58
6975,60000,28
6976,100000,32
6977,100000,51
6978,40000,55
6979,100000,26
6980,100000,40
6981,80000,29
6982,20000,39
6983,60000,38
6984,100000,23
6985,60000,64
6986,40000,44
6987,80000,90
6988,100000,50
6989,20000,43
6990,20000,28
6991,60000,51
6992,20000,52
6993,40000,62
6994,80000,68
6995,100000,70
6996,40000,55
6997,100000,29
6998,40000,41
6999,100000,43
7000,80000,75
7001,100000,70
7002,40000,19
7003,100000,45
7004,100000,87
7005,80000,43
